GeoId|Geography|LEAID|Year|Iteration|B02001_1est|B02001_1moe|B02001_2est|B02001_2moe|B02001_3est|B02001_3moe|B02001_4est|B02001_4moe|B02001_5est|B02001_5moe|B02001_6est|B02001_6moe|B02001_7est|B02001_7moe|B02001_8est|B02001_8moe|B02001_9est|B02001_9moe|B02001_10est|B02001_10moe
97000US5515210|Valders Area School District, WI|5515210|2014-2018||6804|259|6736|259|4|5|14|14|4|4|0|12|11|10|35|27|3|7|32|25
97000US0200780|Valdez City School District, AK|0200780|2014-2018||3870|21|3395|231|3|8|75|58|25|37|0|9|64|65|308|220|0|9|308|220
97000US1305310|Valdosta City School District, GA|1305310|2014-2018||56074|66|23770|1019|29111|867|47|52|1018|337|19|24|1145|382|964|347|99|70|865|344
97000US4100014|Vale School District 84, OR|4100014|2014-2018||4516|366|4312|389|0|12|16|19|62|54|0|12|111|74|15|13|4|6|11|12
97000US3178020|Valentine Community Schools, NE|3178020|2014-2018||4571|183|4154|182|1|3|171|96|9|17|9|14|0|9|227|89|1|2|226|89
95000US0408880|Valentine Elementary District, AZ|0408880|2014-2018||224|89|104|60|6|8|91|58|0|12|0|12|2|3|21|27|4|8|17|27
97000US4843740|Valentine Independent School District, TX|4843740|2014-2018||208|75|183|68|0|13|9|14|0|13|0|13|16|26|0|13|0|13|0|13
97000US3629400|Valhalla Union Free School District, NY|3629400|2014-2018||10425|706|8219|630|636|428|34|43|721|211|0|19|445|201|370|192|108|69|262|172
95000US3027060|Valier Elementary School District, MT|3027060|2014-2018||1112|130|897|126|0|10|159|46|0|10|0|10|34|34|22|14|0|10|22|14
96000US3027090|Valier High School District, MT|3027090|2014-2018||1365|149|1115|142|0|10|189|51|0|10|0|10|34|34|27|15|0|10|27|15
95000US0640650|Valle Lindo Elementary School District, CA|0640650|2014-2018||7208|531|4247|581|55|27|74|68|984|197|0|17|1763|501|85|53|85|53|0|17
95000US0640680|Vallecito Union Elementary School District, CA|0640680|2014-2018||8307|767|7768|698|26|21|101|108|51|40|5|10|196|186|160|134|12|14|148|132
95000US0640710|Vallecitos Elementary School District, CA|0640710|2014-2018||2206|273|2024|265|32|30|6|8|39|23|0|12|80|53|25|17|4|8|21|15
97000US0640740|Vallejo City Unified School District, CA|0640740|2014-2018||124429|623|45840|1654|26235|1244|461|190|29073|1080|1244|419|13032|1467|8544|1048|1063|293|7481|980
97000US2012510|Valley Center Public Schools Unified School District 262, KS|2012510|2014-2018||14697|651|13503|681|177|127|136|86|313|265|15|26|27|48|526|232|60|77|466|218
97000US0600069|Valley Center-Pauma Unified School District, CA|0600069|2014-2018||23846|1416|18673|1396|118|69|1741|374|825|366|121|110|937|423|1431|507|450|281|981|374
97000US3619680|Valley Central School District (Montgomery), NY|3619680|2014-2018||28061|614|23305|970|2057|611|25|34|566|234|52|50|1340|562|716|332|168|145|548|254
97000US3818850|Valley City Public School District 2, ND|3818850|2014-2018||7693|159|7188|161|253|109|80|72|47|74|12|19|13|15|100|77|19|23|81|72
97000US1928710|Valley Community School District, IA|1928710|2014-2018||2612|218|2579|216|4|7|0|9|20|24|0|9|0|9|9|10|0|9|9|10
97000US2012540|Valley Falls Unified School District 338, KS|2012540|2014-2018||2309|270|2188|254|27|37|33|27|0|10|0|10|4|6|57|56|5|7|52|56
97000US4224630|Valley Grove School District, PA|4224630|2014-2018||6487|151|6363|172|44|37|0|15|10|15|0|15|0|15|70|55|0|15|70|55
97000US2012780|Valley Heights Unified School District 498, KS|2012780|2014-2018||2238|166|2190|162|0|10|4|7|7|12|0|10|0|10|37|24|0|10|37|24
95000US0640800|Valley Home Joint Elementary School District, CA|0640800|2014-2018||1617|220|1548|229|8|7|4|6|4|6|0|12|44|42|9|16|0|12|9|16
97000US3904964|Valley Local School District, OH|3904964|2014-2018||6208|151|5289|194|738|103|32|37|0|16|0|16|48|47|101|77|19|33|82|63
97000US4843760|Valley Mills Independent School District, TX|4843760|2014-2018||3078|323|2950|319|41|32|3|4|0|13|0|13|21|27|63|42|0|13|63|42
97000US2930690|Valley Park School District, MO|2930690|2014-2018||8469|457|7606|423|348|302|0|15|347|174|0|15|45|48|123|84|0|15|123|84
97000US2930720|Valley R-VI School District, MO|2930720|2014-2018||2858|412|2816|412|0|11|0|11|0|11|4|8|0|11|38|30|0|11|38|30
97000US5309240|Valley School District, WA|5309240|2014-2018||1340|280|1268|270|17|29|0|12|5|11|0|12|0|12|50|32|0|12|50|32
97000US1603270|Valley School District 262, ID|1603270|2014-2018||3060|294|2782|320|0|12|18|25|22|33|62|88|171|216|5|6|4|6|1|2
97000US0806690|Valley School District RE-1, CO|0806690|2014-2018||18966|273|17494|328|198|151|93|55|160|39|0|19|140|109|881|178|22|20|859|178
97000US0513350|Valley Springs School District, AR|0513350|2014-2018||5114|505|4851|508|14|16|95|111|2|3|0|17|7|8|145|100|3|5|142|100
96000US3629520|Valley Stream Central High School District, NY|3629520|2014-2018||62562|1673|27927|1290|15947|1790|156|171|9555|1041|10|14|6263|1111|2704|659|921|353|1783|574
95000US3629430|Valley Stream Union Free School District 13, NY|3629430|2014-2018||29826|1413|15598|1068|5496|1077|25|35|4280|803|0|22|3101|888|1326|508|361|221|965|475
95000US3629460|Valley Stream Union Free School District 24, NY|3629460|2014-2018||13843|1249|6791|798|2839|956|131|165|2752|957|0|19|972|435|358|225|152|177|206|144
95000US3629490|Valley Stream Union Free School District 30, NY|3629490|2014-2018||18893|1216|5538|683|7612|977|0|19|2523|607|10|14|2190|686|1020|341|408|182|612|284
96000US0408910|Valley Union High School District, AZ|0408910|2014-2018||3820|442|3391|408|13|25|158|94|5|6|0|12|84|78|169|177|6|8|163|177
97000US1740070|Valley View Community Unit School District 365U, IL|1740070|2014-2018||94097|826|49483|1664|15603|1146|400|340|7436|682|27|28|16694|1572|4454|827|990|358|3464|744
95000US3027150|Valley View Elementary School District, MT|3027150|2014-2018||309|101|197|59|0|10|56|45|0|10|0|10|0|10|56|63|0|10|56|63
97000US4843860|Valley View Independent School District (Cooke County), TX|4843860|2014-2018||2850|470|2781|475|7|9|6|7|4|7|0|13|14|23|38|40|0|13|38|40
97000US4843800|Valley View Independent School District (Hidalgo County), TX|4843800|2014-2018||17188|1480|12403|1626|0|21|0|21|0|21|25|41|4636|1025|124|168|8|13|116|168
97000US3904874|Valley View Local School District, OH|3904874|2014-2018||10634|319|10516|332|3|5|0|18|44|50|0|18|0|18|71|55|8|13|63|52
97000US0513380|Valley View School District, AR|0513380|2014-2018||11903|1001|11016|978|234|249|7|10|409|221|0|19|38|62|199|191|0|19|199|191
97000US4224650|Valley View School District, PA|4224650|2014-2018||17814|31|17177|321|154|169|0|16|239|176|0|16|97|102|147|125|0|16|147|125
97000US3800397|Valley-Edinburg Public School District 118, ND|3800397|2014-2018||1514|153|1429|148|6|10|13|15|9|9|0|9|35|49|22|24|0|9|22|24
97000US4030870|Valliant Public Schools, OK|4030870|2014-2018||4500|326|3195|317|233|63|451|93|19|31|0|9|30|29|572|135|6|6|566|135
97000US1600600|Vallivue School District 139, ID|1600600|2014-2018||46141|1978|38642|2150|106|94|712|366|386|290|20|36|4812|1450|1463|425|283|172|1180|377
97000US1740080|Valmeyer Community Unit School District 3, IL|1740080|2014-2018||2417|299|2348|294|1|3|0|11|4|7|0|11|0|11|64|48|6|8|58|46
97000US1811970|Valparaiso Community Schools, IN|1811970|2014-2018||44784|24|41633|477|1222|333|26|23|751|222|68|78|245|103|839|277|250|160|589|209
97000US4843890|Van Alstyne Independent School District, TX|4843890|2014-2018||8644|782|7982|802|280|225|43|49|11|19|0|19|16|19|312|158|44|66|268|139
97000US1928980|Van Buren Community School District, IA|1928980|2014-2018||5100|232|5018|228|40|39|0|13|2|4|0|13|8|14|32|19|0|13|32|19
97000US4704320|Van Buren County School District, TN|4704320|2014-2018||5704|*****|5523|43|13|17|0|17|0|17|0|17|11|17|157|46|0|17|157|46
97000US3910001|Van Buren Local School District, OH|3910001|2014-2018||6804|571|6496|538|12|18|0|16|130|98|0|16|67|71|99|69|0|16|99|69
97000US2634560|Van Buren Public Schools, MI|2634560|2014-2018||49255|1084|32561|1079|12943|868|117|82|1538|442|25|26|146|136|1925|378|78|61|1847|375
97000US2930750|Van Buren R-I School District, MO|2930750|2014-2018||3424|309|3331|302|3|5|1|4|0|11|0|11|0|11|89|79|5|8|84|80
97000US0513410|Van Buren School District, AR|0513410|2014-2018||34874|920|29519|1036|791|292|641|280|1150|74|0|25|1613|443|1160|317|65|72|1095|301
97000US2634680|Van Dyke Public Schools, MI|2634680|2014-2018||19149|1119|10685|696|6912|796|15|25|819|331|0|16|139|124|579|249|45|43|534|247
97000US3622200|Van Hornesville-Owen D. Young Central School District, NY|3622200|2014-2018||1629|200|1589|202|4|8|0|12|19|20|0|12|6|11|11|8|4|5|7|7
97000US4843920|Van Independent School District, TX|4843920|2014-2018||13931|947|12817|946|381|125|71|84|136|136|0|21|182|169|344|165|44|40|300|154
97000US1929010|Van Meter Community School District, IA|1929010|2014-2018||3234|311|3183|307|0|9|0|9|11|14|0|9|18|28|22|28|0|9|22|28
97000US4843950|Van Vleck Independent School District, TX|4843950|2014-2018||5058|628|4036|656|654|186|19|41|16|23|25|38|272|199|36|66|8|12|28|64
97000US3910023|Van Wert City School District, OH|3910023|2014-2018||14093|235|13455|266|257|86|21|27|74|41|0|18|54|38|232|119|81|80|151|90
97000US3704650|Vance County Schools, NC|3704650|2014-2018||44482|*****|19416|457|22279|279|744|397|288|58|28|42|814|356|913|321|269|183|644|281
97000US2313080|Vanceboro, ME|2313080|2014-2018||146|30|136|28|0|10|0|10|0|10|0|10|4|4|6|8|0|10|6|8
97000US5309270|Vancouver Public Schools, WA|5309270|2014-2018||157088|1618|128419|1779|3659|536|826|229|5932|648|2046|560|7460|1047|8746|850|672|229|8074|811
97000US1740140|Vandalia Community Unit School District 203, IL|1740140|2014-2018||11509|324|10252|321|1029|155|46|33|94|32|0|17|43|70|45|37|29|31|16|18
97000US3904495|Vandalia-Butler City School District, OH|3904495|2014-2018||23993|256|21874|431|1344|302|27|32|289|210|0|21|54|61|405|191|0|21|405|191
97000US2634620|Vanderbilt Area Schools, MI|2634620|2014-2018||1931|184|1839|177|7|11|41|25|3|6|0|10|3|7|38|32|0|10|38|32
97000US2634650|Vandercook Lake Public Schools, MI|2634650|2014-2018||4866|374|4791|376|26|35|4|9|0|10|0|10|0|10|45|40|20|32|25|23
97000US2930780|Van-Far R-I School District, MO|2930780|2014-2018||5773|430|4861|456|644|169|40|52|30|23|8|15|0|15|190|92|0|15|190|92
97000US3904747|Vanlue Local School District, OH|3904747|2014-2018||1663|303|1636|302|3|6|4|8|3|6|0|11|10|16|7|7|0|11|7|7
97000US4030960|Vanoss Public Schools, OK|4030960|2014-2018||3968|335|2929|351|5|8|555|134|0|9|0|9|7|11|472|184|7|11|465|184
97000US4030990|Varnum Public Schools, OK|4030990|2014-2018||1624|240|1138|173|36|33|316|106|8|14|0|9|16|14|110|49|22|31|88|43
97000US5309300|Vashon Island School District, WA|5309300|2014-2018||10036|521|9681|500|15|23|52|82|149|94|0|19|58|61|81|75|20|31|61|67
97000US2313110|Vassalboro, ME|2313110|2014-2018||4322|20|4177|72|0|10|37|51|0|10|14|20|12|20|82|49|0|10|82|49
97000US2634710|Vassar Public Schools, MI|2634710|2014-2018||8989|327|8488|340|192|92|0|14|13|23|0|14|20|25|276|107|49|53|227|93
95000US3005850|Vaughn Elementary School District, MT|3005850|2014-2018||1053|215|891|199|13|16|66|50|0|10|0|10|0|10|83|60|6|9|77|59
97000US3500001|Vaughn Municipal Schools, NM|3500001|2014-2018||277|98|266|96|0|12|0|12|0|12|0|12|11|11|0|12|0|12|0|12
97000US2313140|Veazie, ME|2313140|2014-2018||2017|192|1959|190|7|11|0|10|0|10|0|10|0|10|51|74|0|10|51|74
97000US4843980|Vega Independent School District, TX|4843980|2014-2018||1075|347|1028|282|7|11|1|4|4|14|0|13|0|13|35|68|3|4|32|67
97000US4031020|Velma-Alma Public Schools, OK|4031020|2014-2018||2262|189|1990|176|0|9|113|57|6|12|0|9|41|26|112|44|0|9|112|44
97000US3817040|Velva Public School District 1, ND|3817040|2014-2018||2489|179|2412|179|8|10|32|33|3|4|0|9|8|8|26|17|10|11|16|13
97000US1740200|Venice Community Unit School District 3, IL|1740200|2014-2018||830|237|45|36|749|229|4|8|11|15|0|11|4|8|17|16|0|11|17|16
97000US3416680|Ventnor City School District, NJ|3416680|2014-2018||10232|26|8307|425|446|308|0|19|980|388|0|19|185|130|314|172|24|57|290|181
97000US0640980|Ventura Unified School District, CA|0640980|2014-2018||122584|725|104054|1574|2068|458|1245|404|4576|565|99|79|4519|752|6023|854|1212|424|4811|759
97000US4844010|Venus Independent School District, TX|4844010|2014-2018||10971|1016|8906|887|628|187|127|137|321|328|0|21|201|147|788|622|75|58|713|646
97000US4031080|Verden Public Schools, OK|4031080|2014-2018||1468|168|1187|147|0|9|164|66|23|36|0|9|3|5|91|45|4|6|87|45
95000US4031110|Verdigris Public Schools, OK|4031110|2014-2018||5741|252|4271|284|39|50|881|133|32|26|0|13|122|81|396|131|0|13|396|131
97000US4844040|Veribest Independent School District, TX|4844040|2014-2018||1091|236|1076|241|0|13|0|13|0|13|0|13|15|27|0|13|0|13|0|13
97000US3904682|Vermilion Local School District, OH|3904682|2014-2018||14092|429|13724|423|21|34|0|18|0|18|0|18|125|109|222|170|0|18|222|170
97000US2201800|Vermilion Parish School District, LA|2201800|2014-2018||59867|*****|48733|149|8841|170|265|83|1264|77|0|29|210|121|554|216|22|36|532|222
97000US4674370|Vermillion School District 13-1, SD|4674370|2014-2018||12163|198|10690|214|157|88|535|178|360|52|0|15|142|86|279|152|50|50|229|153
97000US2004560|Vermillion Unified School District 380, KS|2004560|2014-2018||2708|222|2585|206|5|7|24|27|8|8|0|10|0|10|86|52|3|6|83|51
04000US50|Vermont, VT|N|2014-2018||624977|*****|589546|414|8058|414|2106|297|10579|406|184|80|2426|363|12078|686|388|127|11690|677
97000US2740920|Verndale Public School District, MN|2740920|2014-2018||1678|185|1612|178|1|2|24|29|9|9|0|9|11|12|21|13|0|9|21|13
95000US0400022|Vernon Elementary District, AZ|0400022|2014-2018||1755|368|1697|363|20|31|16|26|0|12|0|12|0|12|22|34|0|12|22|34
97000US4844110|Vernon Independent School District, TX|4844110|2014-2018||12323|155|9487|405|1256|178|155|107|88|110|0|21|1107|346|230|117|50|42|180|106
97000US2201830|Vernon Parish School District, LA|2201830|2014-2018||51007|*****|38648|374|7437|192|646|132|1073|159|223|29|1195|380|1785|213|297|134|1488|203
97000US0904680|Vernon School District, CT|0904680|2014-2018||29157|69|23226|569|1896|337|41|34|1974|357|0|23|1008|369|1012|311|190|149|822|290
97000US3416710|Vernon Township School District, NJ|3416710|2014-2018||22369|23|20826|329|603|210|13|23|142|107|0|22|254|177|531|192|34|40|497|183
97000US4112930|Vernonia School District 47J, OR|4112930|2014-2018||3503|362|3408|339|57|48|4|9|0|12|0|12|8|12|26|22|0|12|26|22
97000US5515330|Verona Area School District, WI|5515330|2014-2018||40130|1160|33840|1309|1723|592|0|18|2196|442|18|22|633|362|1720|598|288|234|1432|558
97000US3416740|Verona Borough School District, NJ|3416740|2014-2018||13413|27|12036|490|222|167|0|19|822|458|0|19|70|51|263|122|68|61|195|130
97000US2930810|Verona R-VII School District, MO|2930810|2014-2018||1840|330|1720|321|0|11|10|13|0|11|0|11|67|65|43|42|9|15|34|41
95000US2634860|Verona Township School District 1F, MI|2634860|2014-2018||153|23|149|23|0|10|0|10|4|6|0|10|0|10|0|10|0|10|0|10
97000US3904563|Versailles Exempted Village School District, OH|3904563|2014-2018||6312|283|6266|286|5|13|10|15|0|16|0|16|0|16|31|27|0|16|31|27
97000US2634920|Vestaburg Community Schools, MI|2634920|2014-2018||3776|177|3689|165|6|9|4|7|12|18|0|10|7|17|58|39|6|10|52|39
97000US3629610|Vestal Central School District, NY|3629610|2014-2018||31956|319|26385|780|1206|412|59|79|3570|501|11|17|149|89|576|196|145|112|431|158
97000US0103430|Vestavia Hills City School District, AL|0103430|2014-2018||34163|87|30669|538|1243|368|23|28|1320|326|24|30|504|366|380|233|10|14|370|232
97000US4031140|Vian Public Schools, OK|4031140|2014-2018||4366|367|2562|315|158|80|1107|222|6|8|0|9|14|17|519|180|4|6|515|178
97000US4674520|Viborg Hurley 60-6, SD|4674520|2014-2018||2429|235|2375|233|5|6|26|22|0|9|0|9|0|9|23|13|0|9|23|13
97000US4031170|Vici Public Schools, OK|4031170|2014-2018||1312|168|1229|172|0|9|2|3|20|29|0|9|0|9|61|31|4|6|57|29
97000US2634950|Vicksburg Community Schools, MI|2634950|2014-2018||16118|481|15519|484|191|180|44|30|40|49|0|16|2|4|322|156|3|5|319|156
97000US2804470|Vicksburg Warren School District, MS|2804470|2014-2018||47075|*****|22859|249|23138|99|105|77|241|112|9|16|160|139|563|275|39|47|524|277
97000US3629640|Victor Central School District, NY|3629640|2014-2018||25288|577|23688|668|570|195|139|150|373|150|13|22|138|112|367|165|34|40|333|164
95000US0641040|Victor Elementary School District, CA|0641040|2014-2018||100230|2758|66817|2895|15522|2089|848|509|3266|630|155|124|7884|1387|5738|1061|1143|366|4595|1026
97000US3027270|Victor K-12 Schools, MT|3027270|2014-2018||3467|505|3324|502|0|10|86|88|5|9|0|10|9|13|43|77|0|10|43|77
96000US0636972|Victor Valley Union High School District, CA|0636972|2014-2018||163309|2761|105922|3892|27462|2316|1312|593|5374|828|312|202|13675|1765|9252|1353|2131|558|7121|1202
97000US4844150|Victoria Independent School District, TX|4844150|2014-2018||84310|582|73575|985|5042|362|264|128|1032|171|38|66|2378|608|1981|459|281|167|1700|438
97000US2012600|Victoria Unified School District 432, KS|2012600|2014-2018||1707|250|1674|253|0|10|0|10|12|17|0|10|0|10|21|22|0|10|21|22
95000US3027340|Vida Elementary School District, MT|3027340|2014-2018||571|120|536|118|0|10|25|20|6|8|0|10|0|10|4|7|4|7|0|10
97000US1305340|Vidalia City School District, GA|1305340|2014-2018||10473|83|5225|662|3629|498|4|8|229|31|0|21|1080|537|306|248|17|38|289|245
97000US4844160|Vidor Independent School District, TX|4844160|2014-2018||24383|887|23662|907|77|62|67|53|66|72|0|25|119|69|392|154|37|57|355|146
96000US1740290|Vienna High School District 133, IL|1740290|2014-2018||9272|295|7652|303|1507|182|13|14|32|17|0|15|14|18|54|31|0|15|54|31
95000US1740260|Vienna School District 55, IL|1740260|2014-2018||5624|352|4109|328|1477|181|3|5|12|16|0|15|14|18|9|9|0|15|9|9
97000US1812090|Vigo County School Corporation, IN|1812090|2014-2018||107693|*****|93885|304|7037|376|193|71|2028|163|48|52|928|307|3574|468|382|138|3192|434
97000US0806990|Vilas School District RE-5, CO|0806990|2014-2018||220|66|218|66|2|4|0|12|0|12|0|12|0|12|0|12|0|12|0|12
97000US1740320|Villa Grove Community Unit School District 302, IL|1740320|2014-2018||4004|166|3764|135|56|60|44|38|19|21|12|19|31|42|78|100|0|11|78|100
95000US1740350|Villa Park School District 45, IL|1740350|2014-2018||36707|858|29967|976|1791|461|37|27|3005|432|0|23|1020|415|887|254|163|105|724|241
97000US1929280|Villisca Community School District, IA|1929280|2014-2018||2139|165|2097|166|0|9|15|18|0|9|0|9|0|9|27|21|5|9|22|17
97000US0513530|Vilonia School District, AR|0513530|2014-2018||15418|954|14689|904|217|189|82|73|73|75|0|19|187|249|170|94|0|19|170|94
97000US1812120|Vincennes Community School Corporation, IN|1812120|2014-2018||22700|116|20866|186|1056|138|22|26|247|64|57|51|95|69|357|122|0|21|357|122
97000US3416800|Vineland City School District, NJ|3416800|2014-2018||60357|32|42391|1328|8287|1069|211|182|905|323|14|20|5276|1069|3273|697|747|294|2526|568
95000US0641130|Vineland Elementary School District, CA|0641130|2014-2018||4064|485|3832|475|0|12|0|12|19|29|0|12|213|99|0|12|0|12|0|12
